นิติบุคคลจัดตั้งเดือนมีนาคม  2558,,,,,,
ทั่วประเทศ,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่
1899 ,0105558056141,บจ.บลู แอนด์ กรีนส์ สยาม จำกัด,30/3/2558," 1,000,000 ",ประกอบกิจการจำหน่ายสินค้า อุปกรณ์ไฟฟ้า เครื่องใช้ไฟฟ้า,3601/315 ซอยแฉล้มนิมิตร 3 ถนนแฉล้มนิมิตร  แขวงบางโคล่ เขตบางคอแหลม กรุงเทพมหานคร 10120
1900 ,0103558006151,หจ.กรีน พลัส ควอลิตี้ แลบ,17/3/2558," 900,000 ",ประกอบกิจการรับผลิตเครื่องสำอาง ทุกชนิด,1888/13 ซอยเพชรเกษม 63  แขวงหลักสอง เขตบางแค กรุงเทพมหานคร 10160
1901 ,0105558045336,บจ.สินทรัพย์แน่นหนา จำกัด,12/3/2558," 810,000 ",ประกอบกิจการบริการรับเป็นผู้จัดการและดูแลผลประโยชน์เก็บผลประโยชน์และจัดการทรัพย์สิน,19/1 ถนนแจ้งวัฒนะ  แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210
1902 ,0103558006991,หจ.ทวีวัฒนา เซอร์วิส แอนด์ ทรานสปอร์ต,25/3/2558," 800,000 ",ประกอบกิจการขนส่งสินค้า ขนส่งผู้โดยการ ทั้งทางบก ทางน้ำ ทางอากาศ ทั้งภายในและภายนอกประเทศ,39 หมู่ที่ 4  แขวงศาลาธรรมสพน์ เขตทวีวัฒนา กรุงเทพมหานคร 10170
1903 ,0103558006029,หจ.วันออนซ์ฟอร์ออเนี่ยน,13/3/2558," 800,000 ",ประกอบกิจการให้บริการจำหน่ายอาหารและเครื่องดื่มทุกชนิด,1701/68 ซอยวชิรธรรมสาธิต 57  แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260
1904 ,0103558006461,หจ.เบตเตอร์ ซาวด์,19/3/2558," 700,000 ",นำเข้าและขายปลีกเครื่องเสียงบ้าน ลำโพง สเตอริโอ,1160/2 ซอยพหลโยธิน 22 ถนนพหลโยธิน  แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900
1905 ,0105558052502,บจ.เวิลด์ คลาส เวเคชั่น จำกัด,24/3/2558," 700,000 ",ให้บริการนำเที่ยว,1/81 ซอยเอกชัย 64/5  แขวงบางบอน เขตบางบอน กรุงเทพมหานคร 10150
1906 ,0103558005855,หจ.นวัตสรรหา,12/3/2558," 700,000 ",ขาย เช่า จัดซื้อ จัดจ้าง สรรหา อุปกรณ์ทำความสะอาด ทุกชนิด,42 ถนนเย็นจิต  แขวงทุ่งวัดดอน เขตสาทร กรุงเทพมหานคร 10120
1907 ,0105558056117,บจ.ศศิภัทร ตาข่าย จำกัด,30/3/2558," 600,000 ",จำหน่ายพลาสติกพรางแสง มุ้งไนล่อน ตาข่ายเหล็ก ตาข่ายพลาสติก ยอ แห อวนและอุปกรณ์การเกษตร ประมง ทุกชนิด,63/2518 ซอยราษฎร์พัฒนา 5  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1908 ,0103558006525,หจ.ปวีนา เนอร์สซิ่ง โฮม,19/3/2558," 590,000 ",ประกอบกิจการสถานพักฟื้นผู้สูงอายุและรับดูแลฟื้นฟูกายภาพคนไข้ รวมทั้งอื่นๆที่เกี่ยวข้อง,40 ถนนเฉลิมพระเกียรติ ร.9 ซอย 19  แขวงหนองบอน เขตประเวศ กรุงเทพมหานคร 10250
1909 ,0105558046855,บจ.สอบบัญชีรัชนีและเพื่อน จำกัด,16/3/2558," 500,000 ",ประกอบกิจการบริการด้านกฎหมาย ทางบัญชี ทางวิศวกรรม ทางสถาปัตยกรรม รวมทั้งกิจการโฆษณา,18/124 อาคารไฮฟ์ ตากสิน ชั้นที่ 12 ห้องเลขที่ 124 ซอยกรุงธนบุรี 1 ถนนกรุงธนบุรี  แขวงคลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600
1910 ,0103558007149,หจ.บ้านมิตรพัฒนา 34,26/3/2558," 500,000 ",ให้เช่าอาคารที่พักอาศัย,1012 ซอยจรัญสนิทวงศ์ 65  แขวงบางบำหรุ เขตบางพลัด กรุงเทพมหานคร 10700
1911 ,0103558005952,หจ.เบย์ แอร์ เซอร์วิส,12/3/2558," 500,000 ",ประกอบกิจการจำหน่าย ตัวแทนจำหน่าย ติดตั้ง ตรวจเช็คสภาพ ล้าง ซ่อมแซม เครื่องปรับอากาศ อะไหล่และชิ้นส่,167 ซอยสมถวิล  แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800
1912 ,0105558041047,บจ.ปุ๊ ป้อง จำกัด,6/3/2558," 500,000 ",ประกอบกิจการให้บริการเช่าอสังหาริมทรัพย์ เฟอร์นิเจอร์ อุปกรณ์ตกแต่ง และการให้บริการภายในอสังหาริมทรั,90/482 ซอยวัดหลวง ถนนวงศ์สว่าง  แขวงวงศ์สว่าง เขตบางซื่อ กรุงเทพมหานคร 10800
