นิติบุคคลจัดตั้งเดือนพฤษภาคม  2558,,,,,,
ทั่วประเทศ,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่
87,0135558009402,บจ.ดี.เค. เซอร์วิส คอนโทรล จำกัด,14/5/2558," 1,000,000 ",ประกอบกิจการจำหน่ายเครื่องยนต์เครื่องจักรกลสำหรับโรงงานอุตสาหกรรมรวมทั้งอะไหล่และอุปกรณ์ของสินค้า,36/351 หมู่ที่ 3 ซอย3/1 ถนนเลียบคลองสาม  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
88,0135558009453,บจ.เอพีเอ็ม อินเตอร์กรุ๊ป (ไทยแลนด์) จำกัด,15/5/2558," 1,000,000 ",ค้าอุปกรณ์ไฟฟ้า อุปกรณ์สื่อสาร อุปกรณ์อิเล็คทรอนิกส์ อุปกรณ์ประปา รวมทั้งอะไหล่,50/289 หมู่ที่ 4  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
89,0135558009518,บจ.วิต้า คอสโม จำกัด,15/5/2558," 1,000,000 ",ประกอบกิจการผลิตโลชั่น ครีมบำรุงผิว เครื่องสำอาง,12/40 หมู่ที่ 19  ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120
90,0135558009526,บจ.ธัญทรัพย์ ออเร้นจ์ ฟรุ๊ต จำกัด,15/5/2558," 1,000,000 ",ประกอบกิจการจำหน่ายผักและผลไม้สด,89/389 หมู่ที่ 9  ต.คลองสอง อ.คลองหลวง จ.ปทุมธานี 12120
91,0135558009577,บจ.เอ็ม วาย ยู เอ็นจิเนียริ่ง จำกัด,18/5/2558," 1,000,000 ",ประกอบกิจการรับเหมาก่อสร้างทุกชนิด รงมทั้งรับทำงานโยธาทุกประเภท,35/107 หมู่ที่ 2  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
92,0135558009666,บจ.คอนติโก้ กรุ๊ป จำกัด,19/5/2558," 1,000,000 ",บริการนำเที่ยว จัดกรุ๊ปท่องเที่ยวและจำหน่ายแพคเกจทัวร์ทั่วโลก,44/61 หมู่ที่ 3  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
93,0135558009721,บจ.วี พี เฮลธ์ (2015) จำกัด,19/5/2558," 1,000,000 ",ผลิตและจำหน่ายกาแฟ ผลิตภัณฑ์ที่เกี่ยวกับกาแฟทุกชนิด เปิดร้านกาแฟ,24/5 หมู่ที่ 3  ต.คลองสี่ อ.คลองหลวง จ.ปทุมธานี 12120
94,0135558009801,บจ.ปภังกร เพาเวอร์ ไลฟ์ เวิร์ล จำกัด,20/5/2558," 1,000,000 ",เป็นนายหน้า ตัวแทน ตัวแทนค้าต่างในกิจการและธุรกิจทุกประเภท การซื้อมาขายไปสินค้าอุปโภคบริโภค,105/66 หมู่บ้านฐานมั่นคงคลองหนึ่ง หมู่ที่ 7  ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120
95,0135558009887,บจ.เจนเนตร จำกัด,20/5/2558," 1,000,000 ",ประกอบกิจการค้าเครื่องสำอางทุกชนิดเวชสำอางทุกชนิดทุกประเภทเครื่องหอมทุกชนิด,35/10 หมู่ที่ 1  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
96,0135558009992,บจ.พีพีเอ เอ็นจิเนียริ่ง เทคโนโลยี แอนด์ คอนซัลแตนท์ จำกัด,22/5/2558," 1,000,000 ",ไฟฟ้าระบบปรับอากาศ,99/411 หมู่บ้านเดอะ นอร์ธเทิร์น โนวา หมู่ที่ 2  ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120
97,0135558010061,บจ.ที-อาระ คอร์ปอเรชั่น จำกัด,22/5/2558," 1,000,000 ",ประกอบกิจการค้า เครื่องเคหภัณฑ์ เครื่องเรือน เฟอร์นิเจอรื เครื่องแก้ว เครื่องครัว และอื่นๆ,45/322 หมู่ที่ 4 ซอย7/2 ถนนเลียบคลองสาม  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
98,0135558010133,บจ.เคที บิวดิ้ง 2015 จำกัด,26/5/2558," 1,000,000 ",ประกอบกิจกิจการรับเหมาก่อสร้าง,39/3 หมู่ที่ 7  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
99,0135558010176,บจ.อิทซู (ประเทศไทย) จำกัด,26/5/2558," 1,000,000 ",ประกอบกิจการนำเข้าส่งออก ผลิต จำหน่าย ขายส่ง ขายปลีก อาหารสำเร็จรูปทุกชนิด,36/983 หมู่ที่ 3  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
100,0135558010206,บจ.อินครีซ  วีไอพี กรุ๊ป จำกัด,27/5/2558," 1,000,000 ",ประกอบกิจการ รักษาความปลอดภัย,38/229 หมู่ที่ 5  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
101,0135558010249,บจ.ไอ โดม จำกัด,28/5/2558," 1,000,000 ",ออกแบบและตกแต่งภายใน,36/240 หมู่ที่ 2  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
102,0135558010303,บจ.แอ้นส์ มด จำกัด,29/5/2558," 1,000,000 ",ด้านไฟฟ้ากำลัง ไฟฟ้าอิเลคทรอนิกส์ แบตเตอรี่ เครื่องมือตรวจวัดแบตเตอรรี่ อุปกรณ์พลังงานแสงอาทิตย์,39/116 หมู่ที่ 5  ต.คลองสาม อ.คลองหลวง จ.ปทุมธานี 12120
103,0135558010401,บจ.เอส.ไอ.เอ็ม ออโต้ จำกัด,29/5/2558," 1,000,000 ",ประกอบกิจการนำเข้าส่งออก ซื้อมา เพื่อจำหน่ายในประเทศ รถยนต์ ใหม่และเก่า พร้อมทั้งอุปกรณ์,37/16 หมู่ที่ 5  ต.คลองห้า อ.คลองหลวง จ.ปทุมธานี 12120
104,0135558010427,บจ.ตรีมูรติฟรูทส์ จำกัด,29/5/2558," 1,000,000 ",ประกอบกิจการซื้อขาย จัดหา นำเข้าส่งออก สินค้าทางการเกษตร สินค้าแปรรูปทางการเกษตร,32/25 หมู่ที่ 10  ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120
